artist,song,time,bpm,year,genre,details,album,track num
OMC,How Bizarre,3:43,124.9,1997,Rock/Pop,../track/POBO1997_004/POBO1997_004-07.html,Promo Only - Best of 1997 - Disc 4,7
The Louisiana Gator Boys,How Blue Can You Get,5:30,96.3,1997,Soundtrack,../track/BLUESBRS_ST2/BLUESBRS_ST2-16.html,The Blues Brothers 2000,16
Babyface,"How Come, How Long",4:11,161.9,1997,Rock/Pop,../track/HOTTRACK_046/HOTTRACK_046-01.html,Hott Tracks 046,1
Toni Braxton&Kenny G,How Could an Angel Break My Heart [Radio Edit],4:17,118.7,1997,R&B,../track/HOTTRACK_058/HOTTRACK_058-17.html,Hott Tracks 058,17
Great Big Sea,How Did We Get From Saying I Love You...,3:49,118.1,1997,Folk/Rock,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-04.html,Play,4
LeAnn Rimes,How Do I Live,4:05,128.2,1997,Rock/Pop,../track/WOMNSONG_004/WOMNSONG_004-15.html,Women & Songs 4,15
Trisha Yearwood,How Do I Live,4:27,130.0,1997,Country,../track/POBO1997_004/POBO1997_004-18.html,Promo Only - Best of 1997 - Disc 4,18
Third Eye Blind,How's It Going to Be,4:10,161.3,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-05.html,Hott Rocks 023,5
Third Eye Blind,How's It Going to Be,4:11,161.4,1997,Rock,../track/POBO1997_002/POBO1997_002-04.html,Promo Only - Best of 1997 - Disc 2,4
Mollies Revenge,Humble,3:56,101.1,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-10.html,Hott Rocks 015,10
Kula Shaker,Hush,2:53,116.9,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-05.html,Hott Rocks 021,5
Notorious B.I.G.,Hypnotize [Radio Mix],4:04,93.8,1997,Rap,../track/HOTTRACK_044/HOTTRACK_044-01.html,Hott Tracks 044,1
Notorious B.I.G.,Hypnotize,4:07,93.8,1997,Rap,../track/POBO1997_005/POBO1997_005-19.html,Promo Only - Best of 1997 - Disc 5,19
Tool,H,6:03,100.2,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-13.html,Hott Rocks 015,13
Chely Wright,I Already Do,3:44,95.2,1997,Country,../track/HOTSTUFF_021/HOTSTUFF_021-03.html,Dance Time - Hot Stuff - 021,3
Alisha's Attic,I Am I Feel,4:00,83.1,1997,Pop/Rock,../track/HOTTRACK_046/HOTTRACK_046-13.html,Hott Tracks 046,13
The Philosopher Kings,I Am the Man,3:34,92.9,1997,Soundtrack,../track/HOTTRACK_055/HOTTRACK_055-16.html,Hott Tracks 055,16
Frank Sinatra,I Believe,3:05,115.2,1997,Jazz,../track/FRANKSIN_G1B/FRANKSIN_G1B-05.html,Portrait of Sinatra - Disc B,5
Jai,I Believe [Radio Edit],3:54,89.0,1997,Pop,../track/HOTTRACK_060/HOTTRACK_060-18.html,Hott Tracks 060,18
Rome,I Belong to You (Every Time I See Your Face),4:30,117.8,1997,R&B,../track/HOTTRACK_044/HOTTRACK_044-03.html,Hott Tracks 044,3
Gina G,I Belong to You,3:17,129.9,1997,Fast Dance,../track/HOTTRACK_038/HOTTRACK_038-04.html,Hott Tracks 038,4
M1,I Can Feel It [Jinxx Boys House Remix],4:05,127.0,1997,Fast Dance,../track/HOTTRACK_040/HOTTRACK_040-03.html,Hott Tracks 040,3
Mary J. Blige,I Can Love You,4:46,174.2,1997,R&B,../track/HOTTRACK_049/HOTTRACK_049-11.html,Hott Tracks 049,11
R. Kelly,I Can't Sleep Baby (If I),5:31,120.2,1997,R&B,../track/HITZONE__003/HITZONE__003-15.html,Hit Zone 3,15
Killer Bunnies,I Can't Take the Heartbreak,3:42,130.0,1997,Fast Dance,../track/HOTTRACK_055/HOTTRACK_055-13.html,Hott Tracks 055,13
Milestone,I Care 'Bout You,4:35,152.3,1997,R&B,../track/HOTTRACK_052/HOTTRACK_052-05.html,Hott Tracks 052,5
The Offspring,I Choose,3:53,121.0,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-06.html,Hott Rocks 019,6
Ella Fitzgerald,I Concentrate on You [Alternative Take],3:02,121.0,1997,Jazz,../track/ELLAFITZ_CPB/ELLAFITZ_CPB-18.html,The Cole Porter Song Book - Disc B,18
Uncle Sam,I Don't Ever Want to See You Again,4:32,126.0,1997,Rock/Pop,../track/HOTTRACK_056/HOTTRACK_056-09.html,Hott Tracks 056,9
The Age of Electric,I Don't Mind (Bolan's Smiling Down on Me),3:19,162.6,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-16.html,Hott Rocks 021,16
Toni Braxton,I Don't Want To,4:13,120.0,1997,Slow Dance,../track/HOTTRACK_040/HOTTRACK_040-15.html,Hott Tracks 040,15
Toni Braxton,I Don't Want To,4:15,120.1,1997,TBD,../track/POBO1997_003/POBO1997_003-09.html,Promo Only - Best of 1997 - Disc 3,9
Lisa Loeb,I Do,3:37,110.1,1997,Pop/Rock,../track/HOTTRACK_056/HOTTRACK_056-14.html,Hott Tracks 056,14
Lisa Loeb,I Do,3:36,110.0,1997,Pop/Rock,../track/POBO1997_001/POBO1997_001-17.html,Promo Only - Best of 1997 - Disc 1,17
Melody,I Feel Free [Short Mix],3:11,133.9,1997,Fast Dance,../track/HOTTRACK_036/HOTTRACK_036-11.html,Hott Tracks 036,11
Strike,I Have Peace [Forthright 7'' Edit],3:48,126.0,1997,Electronica,../track/HOTTRACK_047/HOTTRACK_047-04.html,Hott Tracks 047,4
Nicky Holland,I Just Don't Know What To Do With Myself,4:20,160.6,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-05.html,My Best Friend's Wedding - Music From The Motion Picture,5
Blackout All Stars,I Like It Like That,4:20,128.1,1997,World,../track/HITZONE__003/HITZONE__003-17.html,Hit Zone 3,17
Blackout All Stars,I Like It Like That,4:18,128.1,1997,World,../track/HOTTRACK_039/HOTTRACK_039-07.html,Hott Tracks 039,7
Blackout All Stars,I Like It Like That,4:19,128.1,1997,World,../track/POBO1997_002/POBO1997_002-10.html,Promo Only - Best of 1997 - Disc 2,10
Dream Dimension,I Like This Feeling,4:29,132.1,1997,Dance 1990s,../track/RTHMMETH_002/RTHMMETH_002-04.html,Rhythm Method 2,4
Joan Jett & The Blackhearts,I Love Rock 'N Roll,2:54,95.0,1997,Rock,../track/ESSENTLS_006/ESSENTLS_006-11.html,The Essential Series (UK) 06,11
Donna Lewis,I Love You Always Forever,3:21,103.8,1997,Pop/Rock,../track/WOMNSONG_001/WOMNSONG_001-13.html,Women & Songs,13
Rochelle,I Love You Always Forever,4:31,135.2,1997,Pop,../track/DANCEUSA_097/DANCEUSA_097-14.html,Dance Mix Usa 97,14
Red 5,I Love You... Stop,3:46,138.1,1997,Electronica,../track/HOTTRACK_059/HOTTRACK_059-02.html,Hott Tracks 059,2
Celine Dion,I Love You,5:27,88.5,1997,Pop,../track/HOTTRACK_049/HOTTRACK_049-12.html,Hott Tracks 049,12
Frank Sinatra,I Only Have Eyes for You,3:13,127.9,1997,Pop,../track/FRANKSIN_G1B/FRANKSIN_G1B-13.html,Portrait of Sinatra - Disc B,13
The Cast of My Best Friend's Wedding,I Say A Little Prayer,2:30,104.0,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-12.html,My Best Friend's Wedding - Music From The Motion Picture,12
Diana King,I Say a Little Prayer,3:34,130.9,1997,Soundtrack,../track/HOTTRACK_047/HOTTRACK_047-09.html,Hott Tracks 047,9
Diana King,I Say A Little Prayer,3:38,130.9,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-01.html,My Best Friend's Wedding - Music From The Motion Picture,1
Diana King,I Say a Little Prayer,3:28,126.0,1997,Pop,../track/MOVIEGRT_001/MOVIEGRT_001-04.html,The All Time Greatest Movie Songs,4
Diana King,I Say a Little Prayer,3:29,126.0,1997,TBD,../track/POBO1997_001/POBO1997_001-11.html,Promo Only - Best of 1997 - Disc 1,11
Warren G,I Shot the Sheriff [Epmd Radio Remix],3:23,91.5,1997,Rap,../track/HOTTRACK_041/HOTTRACK_041-13.html,Hott Tracks 041,13
Kim Fox,I Wanna Be a Witch,3:36,107.8,1997,Alternative,../track/HOTTRACK_057/HOTTRACK_057-14.html,Hott Tracks 057,14
Eternal&BeBe Winans,I Wanna Be the Only One,4:28,100.1,1997,Pop,../track/ESSENTLS_017/ESSENTLS_017-02.html,The Essential Series (UK) 17,2
Blessid Union of Souls,I Wanna Be There,4:12,140.8,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-18.html,Hott Rocks 016,18
Mollies Revenge,I Wanna Be,3:21,96.3,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-19.html,Hott Rocks 021,19
Real McCoy,I Wanna Come (With You) [Radio Edit],3:22,135.0,1997,Electronica,../track/HOTTRACK_049/HOTTRACK_049-04.html,Hott Tracks 049,4
Echo & The Bunnymen,I Want to Be There (When You Come),3:35,133.9,1997,Rock,../track/HOTTROCK_017/HOTTROCK_017-14.html,Hott Rocks 017,14
Bassmint Cartel,I Want to Take You Higher [Radio Edit],4:09,106.2,1997,Rap,../track/HOTTRACK_044/HOTTRACK_044-06.html,Hott Tracks 044,6
Savage Garden,I Want You,3:37,106.1,1997,Pop,../track/HOTTRACK_039/HOTTRACK_039-16.html,Hott Tracks 039,16
Savage Garden,I Want You,3:50,106.0,1997,Pop,../track/POBO1997_004/POBO1997_004-01.html,Promo Only - Best of 1997 - Disc 4,1
Savage Garden,I Want You,3:52,106.1,1997,Pop,../track/SAVGARDN_STD/SAVGARDN_STD-02.html,Savage Garden,2
Everclear,I Will Buy You a New Life,3:56,84.8,1997,Soundtrack,../track/POBO1997_002/POBO1997_002-18.html,Promo Only - Best of 1997 - Disc 2,18
Hanson,I Will Come to You,4:05,139.8,1997,Pop/Rock,../track/HOTTRACK_055/HOTTRACK_055-02.html,Hott Tracks 055,2
Sarah McLachlan,I Will Remember You,4:55,140.0,1997,Rock/Pop,../track/WOMNSONG_001/WOMNSONG_001-03.html,Women & Songs,3
Cake,I Will Survive,3:53,96.1,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-10.html,Hott Rocks 014,10
Shania Twain,I Won't Leave You Lonely,4:12,113.0,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-14.html,Come On Over,14
Susan Egan,I Won't Say (I'm in Love) [Hercules],2:19,121.2,1997,Easy,../track/DISNEY___MCL/DISNEY___MCL-10.html,Disney Modern Classics,10
2Pac,I Wonder If Heaven Got a Ghetto [Radio Edit],4:14,108.1,1997,Rap,../track/HOTTRACK_059/HOTTRACK_059-10.html,Hott Tracks 059,10
Bryan Adams,I'll Always Be Right There,3:15,146.1,1997,Rock,../track/HOTTRACK_045/HOTTRACK_045-16.html,Hott Tracks 045,16
Puff Daddy&Faith Evans&112,I'll Be Missing You,4:02,110.0,1997,Pop/Rock,../track/ESSENTLS_018/ESSENTLS_018-15.html,The Essential Series (UK) 18,15
Puff Daddy&Faith Evans&112,I'll Be Missing You [Radio Edit],4:02,110.0,1997,Pop/Rock,../track/HOTTRACK_050/HOTTRACK_050-01.html,Hott Tracks 050,1
Puff DaddyFeaturingFaith Evans,I'll Be Missing You,4:05,110.0,1997,Pop/Rock,../track/POBO1997_004/POBO1997_004-08.html,Promo Only - Best of 1997 - Disc 4,8
Amanda Marshall,I'll Be Okay,4:58,102.9,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-06.html,My Best Friend's Wedding - Music From The Motion Picture,6
Edwin McCain,I'll Be,3:54,95.3,1997,TBD,../track/HOTSTUFF_021/HOTSTUFF_021-18.html,Dance Time - Hot Stuff - 021,18
Foxy BrownFeaturingJay-Z,I'll Be,2:59,106.0,1997,Rap,../track/HOTTRACK_041/HOTTRACK_041-15.html,Hott Tracks 041,15
Heavy D,I'll Do Anything [Can't Do Remix],3:50,111.3,1997,Rap,../track/HOTTRACK_054/HOTTRACK_054-06.html,Hott Tracks 054,6
Backstreet Boys,I'll Never Break Your Heart,4:50,162.1,1997,Pop,../track/BCKSTBYS_GH1/BCKSTBYS_GH1-09.html,The Hits - Chapter One,9
Backstreet Boys,I'll Never Break Your Heart [Radio Edit],4:22,162.1,1997,Pop/Rock,../track/HOTTRACK_038/HOTTRACK_038-05.html,Hott Tracks 038,5
Backstreet Boys,I'll Never Break Your Heart,4:44,162.1,1997,Pop,../track/POBO1997_005/POBO1997_005-01.html,Promo Only - Best of 1997 - Disc 5,1
Mary Chapin Carpenter,I'll Never Fall In Love Again,3:51,95.2,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-09.html,My Best Friend's Wedding - Music From The Motion Picture,9
The Pretenders,I'll Stand by You,3:59,134.1,1997,Rock/Pop,../track/WOMNSONG_001/WOMNSONG_001-09.html,Women & Songs,9
Frank Sinatra,I'm a Fool to Want You,2:55,111.8,1997,Jazz,../track/FRANKSIN_G1B/FRANKSIN_G1B-18.html,Portrait of Sinatra - Disc B,18
David Bowie,I'm Afraid of Americans,4:23,160.1,1997,Alternative,../track/HOTTRACK_059/HOTTRACK_059-04.html,Hott Tracks 059,4
Summer Junkies,I'm Gonna Love You,2:53,134.9,1997,Fast Dance,../track/HOTTRACK_040/HOTTRACK_040-04.html,Hott Tracks 040,4
Denis Leary,I'm Happy,0:11,85.4,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-10.html,Lock 'N Load,10
Shania Twain,I'm Holdin' on to Love (to Save My Life),3:27,157.0,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-02.html,Come On Over,2
Qkumba Zoo,"I'm Scared, You're Scared [Murk's Radio Edit]",3:29,122.1,1997,Fast Dance,../track/HOTTRACK_049/HOTTRACK_049-06.html,Hott Tracks 049,6
Toby Keith&Sting,I'm So Happy I Can't Stop Crying,4:00,147.0,1997,Country,../track/TOBYKETH_GH1/TOBYKETH_GH1-10.html,Toby Keith - The Millennium Collection,10
Holly Cole,I've Just Seen a Face,3:23,94.0,1997,Pop,../track/HOTTRACK_055/HOTTRACK_055-17.html,Hott Tracks 055,17
U2,If God Will Send His Angels,5:22,89.8,1997,Rock,../track/U2_______POP/U2_______POP-04.html,Pop,4
Bone Thugs-N-Harmony,If I Could Teach the World,4:22,160.3,1997,Rap,../track/HOTTRACK_060/HOTTRACK_060-04.html,Hott Tracks 060,4
Sting,If I Ever Lose My Faith in You,4:31,196.0,1997,Rock/Pop,../track/STING____GH1/STING____GH1-08.html,Fields of Gold (1984-1994),8
Big Sugar,If I Had My Way,4:32,89.2,1997,Rock,../track/HOTTROCK_013/HOTTROCK_013-14.html,Hott Rocks 013,14
Sheryl Crow,If It Makes You Happy,5:24,95.4,1997,Rock/Pop,../track/HITZONE__003/HITZONE__003-08.html,Hit Zone 3,8
Genesis,If That's What You Need,5:12,90.2,1997,Rock/Pop,../track/GENESIS__CAS/GENESIS__CAS-06.html,Calling All Stations,6
Joose,If Tomorrow Never Comes,4:00,139.9,1997,Pop/R&B,../track/HOTTRACK_042/HOTTRACK_042-09.html,Hott Tracks 042,9
Frank Sinatra,If You Are but a Dream,3:06,98.6,1997,Jazz,../track/FRANKSIN_G1A/FRANKSIN_G1A-02.html,Portrait of Sinatra - Disc A,2
Tonic,If You Could Only See,4:20,94.6,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-04.html,Hott Rocks 015,4
Tonic,If You Could Only See,4:06,94.7,1997,Rock,../track/POBO1997_001/POBO1997_001-16.html,Promo Only - Best of 1997 - Disc 1,16
Sting,If You Love Somebody Set Them Free,4:15,125.0,1997,Rock/Pop,../track/STING____GH1/STING____GH1-02.html,Fields of Gold (1984-1994),2
Lonnie Gordon,If You Really Love Me,4:09,126.9,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-11.html,Dance Mix Usa 97,11
The Lox,If You Think I'm Jiggy [Radio Edit],3:18,96.9,1997,Rap,../track/HOTTRACK_060/HOTTRACK_060-05.html,Hott Tracks 060,5
Jimmy Soul,If You Wanna Be Happy,2:22,93.6,1997,Soundtrack,../track/MBFWEDDG_ST1/MBFWEDDG_ST1-11.html,My Best Friend's Wedding - Music From The Motion Picture,11
Shania Twain,"If You Wanna Touch Her, Ask!",4:04,107.0,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-09.html,Come On Over,9
U2,If You Wear That Velvet Dress,5:14,162.3,1997,Rock,../track/U2_______POP/U2_______POP-10.html,Pop,10
Real McCoy,If You're Not in It for Love (I'm Outta Here),4:07,134.0,1997,Rock/Electronica,../track/HOTTRACK_053/HOTTRACK_053-14.html,Hott Tracks 053,14
The Mighty Mighty Bosstones,The Impression That I Get,3:11,90.8,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-17.html,Hott Rocks 014,17
The Mighty Mighty Bosstones,The Impression That I Get [Explicit],3:14,90.9,1997,Rock,../track/MTYBOSST_LFI/MTYBOSST_LFI-04.html,Let's Face It,4
The Mighty Mighty Bosstones,The Impression That I Get,3:12,90.9,1997,Rock,../track/POBO1997_003/POBO1997_003-19.html,Promo Only - Best of 1997 - Disc 3,19
Rockell,In a Dream [Freestyle Radio Mix],4:00,132.3,1997,Electronica,../track/HOTTRACK_051/HOTTRACK_051-03.html,Hott Tracks 051,3
Erasure,In My Arms,4:15,119.9,1997,Pop,../track/HOTTRACK_041/HOTTRACK_041-04.html,Hott Tracks 041,4
Dru Hill,In My Bed,3:52,118.0,1997,R&B,../track/HOTTRACK_039/HOTTRACK_039-12.html,Hott Tracks 039,12
The Matthew Good Band,Indestructible,3:24,97.8,1997,Rock,../track/BIGSHN90_01A/BIGSHN90_01A-07.html,Big Shiny 90s - Disc A,7
Daft Punk,Indo Silver Club,4:32,126.1,1997,Electronica,../track/DAFTPUNK_HMW/DAFTPUNK_HMW-14.html,Homework,14
Denis Leary,Insane Cowboy (In Africa),1:12,100.3,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-16.html,Lock 'N Load,16
Faithless,Insomnia [Special Radio Edit],3:34,127.0,1997,Fast Dance,../track/HOTTRACK_049/HOTTRACK_049-02.html,Hott Tracks 049,2
Faithless,Insomnia,3:32,127.1,1997,Electronica,../track/POBO1997_003/POBO1997_003-12.html,Promo Only - Best of 1997 - Disc 3,12
The Gandharvas,Into the Mainstream,4:26,162.6,1997,Rock,../track/GHANDARV_S4S/GHANDARV_S4S-08.html,Sold for a Smile,8
John C. Reilly&Mark Wahlberg,Intro (Feel The Heat),1:10,91.4,1997,Soundtrack,../track/BOOGNITE_ST1/BOOGNITE_ST1-01.html,Boogie Nights - Music From The Original Motion Picture,1
98 Degrees,Invisible Man,3:52,89.9,1997,Pop,../track/HOTTRACK_050/HOTTRACK_050-05.html,Hott Tracks 050,5
98 Degrees,Invisible Man,3:52,89.9,1997,Pop,../track/POBO1997_001/POBO1997_001-18.html,Promo Only - Best of 1997 - Disc 1,18
Dinah Washington,Is You Is or Is You Ain't My Baby,3:24,114.2,1997,Jazz,../track/ULTLOUNG_015/ULTLOUNG_015-11.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",11
Frank Sinatra,It All Depends on You,2:45,114.9,1997,Jazz,../track/FRANKSIN_G1B/FRANKSIN_G1B-16.html,Portrait of Sinatra - Disc B,16
Robin S.FeaturingMary Mary,It Must Be Love,4:01,110.0,1997,Fast Dance,../track/HOTTRACK_043/HOTTRACK_043-06.html,Hott Tracks 043,6
Robyn,It Must Be Love,4:52,110.0,1997,Dance 1990s,../track/ALLSTARS_097/ALLSTARS_097-09.html,Dance All Stars 97,9
Puff Daddy & The Family,It's All About the Benjamins,4:37,89.7,1997,Rap,../track/HOTTRACK_052/HOTTRACK_052-10.html,Hott Tracks 052,10
Celine Dion,It's All Coming Back to Me Now,5:29,91.2,1997,Pop/Rock,../track/HITZONE__003/HITZONE__003-02.html,Hit Zone 3,2
Deni Hines,It's Alright,4:15,100.1,1997,Pop,../track/ESSENTLS_018/ESSENTLS_018-16.html,The Essential Series (UK) 18,16
Mac Davis,It's Hard to Be Humble,4:19,83.5,1997,Country,../track/HOTSTUFF_030/HOTSTUFF_030-04.html,Dance Time - Hot Stuff - 030,4
Cornershop,It's Indian Tobacco My Friend,4:49,84.8,1997,Rock,../track/CORNRSHP_7TH/CORNRSHP_7TH-12.html,When I Was Borth For The 7th Time,12
Mighty Dub Katz,It's Just Another Groove,3:05,127.1,1997,Rock,../track/DANCEUSA_097/DANCEUSA_097-08.html,Dance Mix Usa 97,8
Depeche Mode,It's No Good,5:55,99.1,1997,Rock/Pop,../track/HOTTRACK_041/HOTTRACK_041-05.html,Hott Tracks 041,5
Depeche Mode,It's No Good,4:04,99.1,1997,Pop/Rock,../track/POBO1997_003/POBO1997_003-14.html,Promo Only - Best of 1997 - Disc 3,14
Crackerjack,It's Not Over,4:24,136.0,1997,Dance 1990s,../track/RTHMMETH_002/RTHMMETH_002-12.html,Rhythm Method 2,12
Sam Salter,It's on Tonight [Radio Edit],4:13,86.1,1997,R&B,../track/HOTTRACK_059/HOTTRACK_059-14.html,Hott Tracks 059,14
Todd TerryPresentsShannon,It's Over Love [Murk Radio Edit],3:46,127.0,1997,Fast Dance,../track/HOTTRACK_060/HOTTRACK_060-16.html,Hott Tracks 060,16
Martha WashFeaturingRuPaul,It's Raining Men - the Sequel [Radio Edit],3:40,134.3,1997,Pop,../track/HOTTRACK_059/HOTTRACK_059-06.html,Hott Tracks 059,6
Wu-Tang Clan,It's Yourz [Radio Edit],4:15,93.8,1997,Rap,../track/HOTTRACK_056/HOTTRACK_056-12.html,Hott Tracks 056,12
Beck,Jack-Ass [Butch Vig Remix],3:23,106.1,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-16.html,Hott Rocks 019,16
Mychael Danna,Jai's Flower,0:56,112.4,1997,World,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-06.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,6
Great Big Sea,Jakey's Gin,2:53,148.0,1997,Rock/Folk,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-13.html,Play,13
Moby,James Bond Theme,3:21,124.2,1997,Electronica,../track/HOTTRACK_054/HOTTRACK_054-16.html,Hott Tracks 054,16
Sheryl Crow,James Bond Theme [Tomorrow Never Dies Mix],3:23,124.2,1997,Electronica,../track/DTRANDOM_010/DTRANDOM_010-08.html,Dance Time - Random Tracks - 010,8
Jon Bon Jovi,"Janie, Don't Take Your Love to Town",5:15,89.1,1997,Rock,../track/HOTTRACK_051/HOTTRACK_051-18.html,Hott Tracks 051,18
Zuckerbaby,Jealousy,3:30,88.6,1997,Rock,../track/ZUKRBABY_STD/ZUKRBABY_STD-07.html,Zuckerbaby,7
Crush,Jellyhead,3:47,137.0,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-01.html,Dance Mix Usa 97,1
Cowboy Mouth,Jenny Says,3:17,154.3,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-05.html,Hott Rocks 016,5
Lena Horne,Jingle All The Way,2:38,107.4,1997,Christmas,../track/XMHIPHOL_001/XMHIPHOL_001-06.html,Hip Holiday - Disc 1,6
Wayne Newton,Jingle Bell Rock,2:11,117.2,1997,Christmas,../track/XMCOOLYL_001/XMCOOLYL_001-07.html,Cool Yule - Disc 1,7
The Canadian Brass,Jingle Bells,2:54,108.9,1997,Christmas,../track/XMBESTOF_FS3/XMBESTOF_FS3-02.html,Best of the Festive Season - Disc 3,2
The Canadian Brass,Jingle Bells,2:57,108.7,1997,Christmas,../track/XMULTHOL_004/XMULTHOL_004-10.html,Ultimate Holiday Collection - Disc 4,10
The Canadian Brass,Jingle Bells,2:57,116.3,1997,Christmas,../track/XMULTHOL_009/XMULTHOL_009-06.html,Ultimate Holiday Collection - Volume Two - Disc 3,6
Drew's Famous,Jingle Bells [Disco Mix],3:08,128.4,1997,Christmas,../track/XMASDREW_001/XMASDREW_001-05.html,Drew's Famous Christmas Party Music,5
Bjork,Joga,3:41,145.0,1997,Alternative,../track/HOTTRACK_054/HOTTRACK_054-17.html,Hott Tracks 054,17
Sharon Riley&The Faith Chorale,John the Revelator,3:53,138.1,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-12.html,The Blues Brothers 2000,12
The Canadian Brass,Jolly Old St. Nick,2:16,93.5,1997,Christmas,../track/XMBESTOF_CH1/XMBESTOF_CH1-11.html,The Best of Christmas - Disc 1,11
Great Big Sea,Jolly Roving Tar,2:58,107.0,1997,Rock/Folk,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-15.html,Play,15
Eternity,Joy & Pain [Cartel Meltdown Mix],6:42,83.5,1997,Electronica,../track/TDRUMBAS_02B/TDRUMBAS_02B-04.html,This Is... Drum & Bass 2 - Disc B,4
Wynton Marsalis,Jubilo (The Scent of Democracy),4:41,106.6,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-01.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,1
Third Eye Blind,Jumper,4:31,91.1,1997,Rock,../track/BIGSHN90_02B/BIGSHN90_02B-04.html,Big Shiny 90s 2 - Disc B,4
Wynton Marsalis,Jump,4:22,117.1,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-17.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,17
Chakachas,Jungle Fever,4:20,99.0,1997,Soundtrack/Pop,../track/BOOGNITE_ST1/BOOGNITE_ST1-03.html,Boogie Nights - Music From The Original Motion Picture,3
Kiss,The Jungle,4:52,91.9,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-07.html,Hott Rocks 023,7
Crystal Waters&Dennis Rodman,Just a Freak,3:32,123.0,1997,Soundtrack,../track/HOTTRACK_047/HOTTRACK_047-11.html,Hott Tracks 047,11
Biz Markie,Just a Friend,4:03,85.4,1997,Dance 1990s,../track/RTHMMETH_002/RTHMMETH_002-14.html,Rhythm Method 2,14
Keith Sweat,Just a Touch,4:08,104.3,1997,Pop,../track/HOTTRACK_038/HOTTRACK_038-07.html,Hott Tracks 038,7
Mighty Dub Katz,Just Another Groove [Original Mix],6:18,127.0,1997,Electronica,../track/HOTTRACK_037/HOTTRACK_037-09.html,Hott Tracks 037,9
Lil Suzy,Just Can't Get Over You [Radio Mix],4:30,121.9,1997,Fast Dance,../track/HOTTRACK_048/HOTTRACK_048-12.html,Hott Tracks 048,12
Lil Suzy,Just Cant Get Over You,4:21,124.6,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-15.html,Dance Mix Usa 97,15
Dean Martin,Just in Time,2:15,125.2,1997,Slow,../track/ULTLOUNG_015/ULTLOUNG_015-14.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",14
Tru G'z,Just to See You Again,3:58,96.0,1997,Dance 1990s,../track/ALLSTARS_097/ALLSTARS_097-18.html,Dance All Stars 97,18
Tru G'z,Just to See You Again,4:09,93.2,1997,Dance 1990s,../track/RTHMMETH_002/RTHMMETH_002-08.html,Rhythm Method 2,8
Tim McGraw,Just To See You Smile,3:35,94.4,1997,Country,../track/DTRANDOM_031/DTRANDOM_031-18.html,Dance Time - Random Tracks - 031,18
Radiohead,Karma Police,4:22,149.0,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-09.html,Hott Rocks 023,9
Ben Folds Five,Kate,3:13,121.9,1997,Rock,../track/BENFOLD5_WEA/BENFOLD5_WEA-06.html,Whatever and Ever Amen,6
Lisa Marie Experience,Keep on Jumpin,3:25,130.6,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-04.html,Dance Mix Usa 97,4
Jade,Keep on Risin',4:45,91.0,1997,Fast Dance,../track/HOTTRACK_045/HOTTRACK_045-10.html,Hott Tracks 045,10
