artist,song,time,bpm,year,genre,details,album,track num
Panjabi MCFeaturingJay-Z,Beware of the Boys,3:58,98.0,2003,Electronica,../track/RADIO203_06A/RADIO203_06A-15.html,Promo Only - Mainstream Radio - 2003 06 Jun,15
Jez Humble,Bhavani Dayani,4:22,102.5,2003,Soundtrack,../track/BOOM_____ST1/BOOM_____ST1-14.html,Soundtrack - Boom,14
Counting CrowsFeaturingVanessa Carlton,Big Yellow Taxi,3:46,88.1,2003,Rock/Pop,../track/NOWCANDA_008/NOWCANDA_008-06.html,Now 8,6
Counting CrowsFeaturingVanessa Carlton,Big Yellow Taxi,3:39,88.1,2003,Rock/Pop,../track/RADIO203_02A/RADIO203_02A-08.html,Promo Only - Mainstream Radio - 2003 02 Feb,8
John Mayer,Bigger Than My Body,4:26,117.3,2003,Rock/Pop,../track/RADIO203_10A/RADIO203_10A-06.html,Promo Only - Mainstream Radio - 2003 10 Oct,6
The Sound Bluntz,Billie Jean,6:44,125.8,2003,Dance 2000s,../track/HOUSEESN_03A/HOUSEESN_03A-08.html,House Essentials 2003 - Disc A,8
Skye Sweetnam,Billy S.,2:15,130.0,2003,Pop/Rock,../track/NOWCANDA_008/NOWCANDA_008-14.html,Now 8,14
Skye Sweetnam,Billy S.,2:14,130.0,2003,Pop/Rock,../track/RADIO203_08A/RADIO203_08A-20.html,Promo Only - Mainstream Radio - 2003 08 Aug,20
Placebo,The Bitter End [Junior Sanchez' Output Remix],4:41,92.0,2003,Soundtrack,../track/SSX______003/SSX______003-12.html,SSX 3,12
Tom Jones,Black Betty,3:10,107.0,2003,Pop/Rock,../track/DTRANDOM_034/DTRANDOM_034-10.html,Dance Time - Random Tracks - 034,10
The Dubliners,Black Velvet Band,3:18,96.7,2003,Folk,../track/IRSHDRNK_001/IRSHDRNK_001-07.html,20 Great Irish Drinking Songs - Whiskey In The Jar,7
Third Eye Blind,Blinded (When I See You),3:56,108.8,2003,Blues,../track/RADIO203_06A/RADIO203_06A-18.html,Promo Only - Mainstream Radio - 2003 06 Jun,18
Funkstar De LuxewithManfred Mann's Earth Band,Blinded by the Light [Extended Mix],7:00,128.0,2003,Dance 2000s,../track/MCLUB203_002/MCLUB203_002-04.html,Promo Only - Mainstream Club - 2003 02 Feb,4
JC Chasez,Blowin' Me Up (With Her Love),4:20,98.0,2003,Pop/Rock,../track/RADIO203_02A/RADIO203_02A-11.html,Promo Only - Mainstream Radio - 2003 02 Feb,11
Etta James,The Blues Is My Business,3:31,110.5,2003,Blues,../track/ETAJAMES_G1B/ETAJAMES_G1B-17.html,Etta James - Gold - Disc B,17
Alan Jackson,The Blues Man,7:03,97.0,2003,Country,../track/ALANJKSN_GH2/ALANJKSN_GH2-10.html,Greatest Hits Volume II,10
Talvin SinghFeaturingIla Arun,Boom,4:15,138.0,2003,Soundtrack/Blues,../track/BOOM_____ST1/BOOM_____ST1-01.html,Soundtrack - Boom,1
Talvin SinghFeaturingIla Arun,Boom [Dat Guy Remix],6:22,127.0,2003,Soundtrack/Electronica,../track/BOOM_____ST1/BOOM_____ST1-15.html,Soundtrack - Boom,15
Mariah Carey,Boy (I Need You),3:59,85.0,2003,Pop/Rock,../track/HOTSTUFF_005/HOTSTUFF_005-11.html,Dance Time - Hot Stuff - 005,11
Countdown Kids,Boys and Girls Come Out to Play,0:57,150.3,2003,Kids,../track/BABY_____PL1/BABY_____PL1-15.html,Baby's Best - Playtime Songs,15
Brier,Boys Of Killybegs,2:29,116.8,2003,Folk,../track/IRSHDRNK_001/IRSHDRNK_001-09.html,20 Great Irish Drinking Songs - Whiskey In The Jar,9
The Ataris,Boys of Summer,4:17,95.7,2003,Rock,../track/RADIO203_08A/RADIO203_08A-17.html,Promo Only - Mainstream Radio - 2003 08 Aug,17
DJ Sammy,The Boys of Summer [Extended Mix],7:52,145.0,2003,Dance 2000s,../track/MCLUB203_004/MCLUB203_004-10.html,Promo Only - Mainstream Club - 2003 04 Apr,10
John August,Breath of Life,5:11,112.9,2003,Easy,../track/ALPQUIET_002/ALPQUIET_002-09.html,A Little Peace and Quiet - Disc Two,9
Blu Cantrell,Breathe,3:40,93.9,2003,Pop,../track/GROOVEST_009/GROOVEST_009-14.html,Groove Station 9,14
Blu CantrellFeaturingSean Paul,Breathe,3:58,91.9,2003,Dance 2000s,../track/CLUBANTH_203/CLUBANTH_203-12.html,Club Anthems 2003,12
Michelle Branch,Breathe,3:59,117.1,2003,Pop/Rock,../track/RADIO203_11A/RADIO203_11A-05.html,Promo Only - Mainstream Radio - 2003 11 Nov,5
Telepopmusik,Breathe,3:24,124.0,2003,Pop/Rock,../track/MASSIVE__204/MASSIVE__204-07.html,Massive 2004,7
Telepopmusik,Breathe [Radio Edit],3:27,124.0,2003,Pop/Rock,../track/RADIO203_01A/RADIO203_01A-07.html,Promo Only - Mainstream Radio - 2003 01 Jan,7
Swollen MembersFeaturingNelly Furtado,Breath,3:51,101.4,2003,Rock 2000s,../track/NOWCANDA_008/NOWCANDA_008-05.html,Now 8,5
Matchbox Twenty,Bright Lights,3:51,160.1,2003,Rock,../track/RADIO203_08A/RADIO203_08A-18.html,Promo Only - Mainstream Radio - 2003 08 Aug,18
Brooklyn Bounce,Bring Back [Derb Remix],7:55,142.0,2003,Electronica,../track/MCLUB203_003/MCLUB203_003-09.html,Promo Only - Mainstream Club - 2003 03 Mar,9
Evanescence,Bring Me to Life,3:55,95.0,2003,Rock,../track/RADIO203_05A/RADIO203_05A-09.html,Promo Only - Mainstream Radio - 2003 05 May,9
Mariah Carey,Bringin' on the Heartbreak [Mainstream Version],4:11,152.2,2003,Pop,../track/RADIO203_07A/RADIO203_07A-06.html,Promo Only - Mainstream Radio - 2003 07 Jul,6
Oscar Brown Jr.,Brother Where Are You? [Matthew Herbert Remix],4:04,99.2,2003,Electronica,../track/VERVE____R02/VERVE____R02-04.html,Verve - Remixed 2,4
Oscar Brown Jr.,Brother Where Are You?,4:13,104.4,2003,Jazz,../track/VERVE____U02/VERVE____U02-04.html,Verve - Unmixed 2,4
Andrea Doria,Bucci Bag [Original Mix],7:59,127.0,2003,Rock,../track/MCLUB203_007/MCLUB203_007-04.html,Promo Only - Mainstream Club - 2003 07 Jul,4
B2KFeaturingP. Diddy,"Bump, Bump, Bump",3:52,95.6,2003,R&B/Pop,../track/DTRANDOM_021/DTRANDOM_021-15.html,Dance Time - Random Tracks - 021,15
DJ Otzi,Burger Dance,3:25,120.0,2003,Pop,../track/DTRANDOM_031/DTRANDOM_031-16.html,Dance Time - Random Tracks - 031,16
Elvis Presley,Burning Love,2:56,143.4,2003,Rock/Pop,../track/ELVISPRS_GH1/ELVISPRS_GH1-29.html,Elvis 30 #1 Hits,29
Sheryl Crow,"C'Mon, C'Mon",4:02,144.1,2003,Pop/Rock,../track/RADIO203_02A/RADIO203_02A-09.html,Promo Only - Mainstream Radio - 2003 02 Feb,9
Mario,C'Mon,3:24,100.0,2003,R&B,../track/RADIO203_01A/RADIO203_01A-12.html,Promo Only - Mainstream Radio - 2003 01 Jan,12
Fruko y sus Tesos,Cali De Rumba,5:24,98.9,2003,Latin,../track/SALSA____SZ1/SALSA____SZ1-08.html,Sizzling Salsa Volume 1,8
DJ Sammy,California Dreamin',4:14,139.0,2003,Dance 2000s,../track/CLUBANTH_203/CLUBANTH_203-17.html,Club Anthems 2003,17
Train,Calling All Angels [Radio Edit],3:48,83.1,2003,Pop,../track/RADIO203_05A/RADIO203_05A-13.html,Promo Only - Mainstream Radio - 2003 05 May,13
Matt SchwartzPresentsSholan,Can You Feel (What I'm Going Thru) [Thrillseekers Mix],3:25,139.9,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-20.html,Ministry of Sound - Annual 2003 - Disc A,20
Elvis Presley,Can't Help Falling in Love,2:57,94.5,2003,Rock/Pop,../track/ELVISPRS_GH1/ELVISPRS_GH1-20.html,Elvis 30 #1 Hits,20
Christina AguileraFeaturingLil' Kim,Can't Hold Us Down [Radio Edit],3:44,99.0,2003,Pop,../track/RADIO203_08A/RADIO203_08A-05.html,Promo Only - Mainstream Radio - 2003 08 Aug,5
Fabolous,Can't Let You Go [Radio Edit],3:43,96.1,2003,TBD,../track/RADIO203_06A/RADIO203_06A-11.html,Promo Only - Mainstream Radio - 2003 06 Jun,11
Kelly Rowland,Can't Nobody,3:51,97.4,2003,R&B/Pop,../track/RADIO203_03A/RADIO203_03A-08.html,Promo Only - Mainstream Radio - 2003 03 Mar,8
Los Nemus,Castigala,4:34,92.7,2003,World,../track/SALSA____SZ1/SALSA____SZ1-07.html,Sizzling Salsa Volume 1,7
Brad Paisley,Celebrity,3:43,123.8,2003,Country,../track/BPAISLEY_MUD/BPAISLEY_MUD-02.html,Mud on the Tires,2
Conjure One,Center of the Sun [Peter Lorimer - 29 Palms Remix],9:05,128.0,2003,Electronica,../track/MCLUB203_010/MCLUB203_010-02.html,Promo Only - Mainstream Club - 2003 10 Oct,2
The Cheeky Girls,Cheeky Song (Touch My Bum),3:21,130.0,2003,Pop,../track/HOTSTUFF_004/HOTSTUFF_004-17.html,Dance Time - Hot Stuff - 004,17
Kenny Chesney,Christmas In Dixie,3:37,85.9,2003,Christmas/Country,../track/XMULTHOL_011/XMULTHOL_011-04.html,Ultimate Holiday Collection - Volume Two - Disc 5,4
Billy Mack,Christmas Is All Around,3:50,85.0,2003,Soundtrack,../track/DTRANDOM_042/DTRANDOM_042-12.html,Dance Time - Random Tracks - 042,12
The Darkness,Christmas Time (Don't Let the Bells End),3:35,124.0,2003,Christmas/Pop,../track/DTRANDOM_012/DTRANDOM_012-08.html,Dance Time - Random Tracks - 012,8
The Waitresses,Christmas Wrapping,5:25,115.1,2003,Christmas/Rock,../track/DTRANDOM_014/DTRANDOM_014-04.html,Dance Time - Random Tracks - 014,4
Brad Paisley,The Cigar Song,3:37,82.5,2003,Country,../track/BPAISLEY_MUD/BPAISLEY_MUD-11.html,Mud on the Tires,11
Coldplay,Clocks [Radio Mix],4:08,131.0,2003,Rock,../track/ALLSTARS_204/ALLSTARS_204-15.html,Dance All Stars 2004,15
Coldplay,Clocks,5:07,131.0,2003,Rock,../track/NOWCANDA_008/NOWCANDA_008-07.html,Now 8,7
Coldplay,Clocks,4:10,131.0,2003,Rock,../track/RADIO203_04A/RADIO203_04A-16.html,Promo Only - Mainstream Radio - 2003 04 Apr,16
Norah Jones,Come Away With Me,3:14,116.2,2003,Pop/Rock,../track/RADIO203_04A/RADIO203_04A-09.html,Promo Only - Mainstream Radio - 2003 04 Apr,9
Michael Buble,Come Fly With Me,3:19,133.6,2003,Jazz,../track/MICBUBLE_STD/MICBUBLE_STD-12.html,Michael Buble,12
Kylie Minogue,Come Into My World,3:50,125.0,2003,Dance 2000s,../track/MASSIVE__204/MASSIVE__204-03.html,Massive 2004,3
John Silver,Come on Over,4:35,124.8,2003,Dance 2000s,../track/HOUSEESN_03B/HOUSEESN_03B-10.html,House Essentials 2003 - Disc B,10
John Silver,Come on Over,3:08,127.0,2003,Electronica,../track/MASSIVE__204/MASSIVE__204-02.html,Massive 2004,2
John Silver,Come on Over [Silver's Main Club Mix],7:34,127.0,2003,Dance 2000s,../track/MCLUB203_002/MCLUB203_002-01.html,Promo Only - Mainstream Club - 2003 02 Feb,1
M Factor,Come Together,3:15,128.0,2003,Dance 2000s,../track/ALLSTARS_204/ALLSTARS_204-13.html,Dance All Stars 2004,13
M Factor,Come Together [Original Vocal Mix],8:17,128.0,2003,Dance 2000s,../track/MCLUB203_010/MCLUB203_010-04.html,Promo Only - Mainstream Club - 2003 10 Oct,4
DF Dub,Country Girl,3:00,87.5,2003,Country/Rap,../track/RADIO203_03A/RADIO203_03A-02.html,Promo Only - Mainstream Radio - 2003 03 Mar,2
Sandeep Chowta,The Crawford Market Feeling,2:10,108.0,2003,Soundtrack,../track/BOOM_____ST1/BOOM_____ST1-13.html,Soundtrack - Boom,13
Beyonce,Crazy in Love,3:56,99.3,2003,Dance 2000s,../track/MUCHDNCE_204/MUCHDNCE_204-01.html,Much Dance 2004,1
BeyonceFeaturingJay-Z,Crazy in Love [Single Version],4:09,99.3,2003,R&B/Pop,../track/RADIO203_07A/RADIO203_07A-05.html,Promo Only - Mainstream Radio - 2003 07 Jul,5
Michael Buble,Crazy Little Thing Called Love,3:10,155.0,2003,Jazz,../track/MICBUBLE_STD/MICBUBLE_STD-08.html,Michael Buble,8
DreamFeaturingLoon,Crazy [Main],3:57,90.4,2003,R&B,../track/RADIO203_08A/RADIO203_08A-07.html,Promo Only - Mainstream Radio - 2003 08 Aug,7
Justin Timberlake,Cry Me a River,4:47,147.8,2003,Pop/R&B,../track/RADIO203_02A/RADIO203_02A-15.html,Promo Only - Mainstream Radio - 2003 02 Feb,15
Elvis Presley,Crying in the Chapel,2:23,115.1,2003,Rock,../track/ELVISPRS_GH1/ELVISPRS_GH1-25.html,Elvis 30 #1 Hits,25
Faith Hill,Cry,3:47,111.0,2003,Pop/Rock,../track/WOMNSONG_007/WOMNSONG_007-01.html,Women & Songs 7,1
Plummet,Damaged,4:36,135.8,2003,Pop,../track/GROOVEST_009/GROOVEST_009-11.html,Groove Station 9,11
TLC,Damaged,3:54,95.0,2003,R&B,../track/RADIO203_04A/RADIO203_04A-14.html,Promo Only - Mainstream Radio - 2003 04 Apr,14
Electric Six,Danger! High Voltage,3:34,123.0,2003,Rock,../track/DTRANDOM_041/DTRANDOM_041-18.html,Dance Time - Random Tracks - 041,18
Josef Locke,Danny Boy,3:57,92.4,2003,Folk,../track/IRSHDRNK_001/IRSHDRNK_001-08.html,20 Great Irish Drinking Songs - Whiskey In The Jar,8
Oscar G & Ralph Falcon,Dark Beat [Murk Monster Mix],8:02,127.8,2003,Electronica,../track/MCLUB203_002/MCLUB203_002-03.html,Promo Only - Mainstream Club - 2003 02 Feb,3
Hayley Westenra,Dark Waltz,4:19,99.7,2003,Classical,../track/DTRANDOM_040/DTRANDOM_040-15.html,Dance Time - Random Tracks - 040,15
Sonora Carruseles,De Una Vez Gozando,5:14,106.9,2003,World,../track/SALSA____SZ1/SALSA____SZ1-01.html,Sizzling Salsa Volume 1,1
Asian Dub Foundation,Debris,4:17,157.2,2003,Electronica,../track/ROUGHGDE_ASU/ROUGHGDE_ASU-09.html,The Rough Guide To The Asian Underground,9
Sky,Dedication,3:26,118.0,2003,Pop,../track/RADIO203_04A/RADIO203_04A-10.html,Promo Only - Mainstream Radio - 2003 04 Apr,10
Bubba Sparxxx,Deliverance,4:38,91.9,2003,Rap,../track/RADIO203_10A/RADIO203_10A-12.html,Promo Only - Mainstream Radio - 2003 10 Oct,12
Kate Ryan,Desenchantee,5:13,139.1,2003,Dance 2000s,../track/CLUBANTH_203/CLUBANTH_203-16.html,Club Anthems 2003,16
Alex GaudinoFeaturingCrystal Waters,Destination Unknown,4:42,129.9,2003,Dance 2000s,../track/CLUBANTH_203/CLUBANTH_203-06.html,Club Anthems 2003,6
Alex GaudinoFeaturingCrystal Waters,Destination Unknown [Nari & Guadino Club Mix],6:02,128.9,2003,Dance 2000s,../track/MCLUB203_010/MCLUB203_010-06.html,Promo Only - Mainstream Club - 2003 10 Oct,6
Circ,Destroy She Said [De Donatis Remix],5:43,138.0,2003,Electronica,../track/MCLUB203_012/MCLUB203_012-08.html,Promo Only - Mainstream Club - 2003 12 Dec,8
Natalie MacMaster,Devil And the Dirk,4:44,112.7,2003,World,../track/NATMCMST_BLU/NATMCMST_BLU-07.html,Blueprint,7
Finley QuayeFeaturingBeth Orton,Dice [Layo And Bushwaka Remix],8:22,127.0,2003,Electronica/World,../track/MCLUB203_011/MCLUB203_011-03.html,Promo Only - Mainstream Club - 2003 11 Oct,3
Lost Witness,Did I Dream (Song to the Siren) [DJ Tiesto Remix],3:39,139.8,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-18.html,Ministry of Sound - Annual 2003 - Disc A,18
Madonna,Die Another Day [Dirty Vegas Main Mix],10:07,127.0,2003,Pop,../track/MCLUB203_001/MCLUB203_001-04.html,Promo Only - Mainstream Club - 2003 01 Jan,4
Sheryl Crow,The Difficult Kind,6:20,147.9,2003,Rock/Pop,../track/SHRYLCRW_GH1/SHRYLCRW_GH1-10.html,The Very Best of Sheryl Crow,10
Ashtrax,Digital Reason [Filterheadz Remix],2:59,139.8,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-21.html,Ministry of Sound - Annual 2003 - Disc A,21
Underworld,Dinosaur Adventure 3D [Funk D'Void Vocal Remix],7:14,135.0,2003,Electronica,../track/MCLUB203_004/MCLUB203_004-07.html,Promo Only - Mainstream Club - 2003 04 Apr,7
Christina Aguilera,Dirrty,3:36,99.2,2003,Dance 2000s,../track/GROOVEST_009/GROOVEST_009-02.html,Groove Station 9,2
Rick ThreatwithHipjoint,Dirty Girl [Crush N Tonik Mix],3:04,99.0,2003,Soundtrack,../track/RADIO203_07A/RADIO203_07A-07.html,Promo Only - Mainstream Radio - 2003 07 Jul,7
Luke Kelly,Dirty Old Town,3:02,125.7,2003,Folk,../track/IRSHDRNK_001/IRSHDRNK_001-11.html,20 Great Irish Drinking Songs - Whiskey In The Jar,11
4 Strings,Diving,3:28,140.0,2003,Pop,../track/MASSIVE__204/MASSIVE__204-09.html,Massive 2004,9
Nick Carter,Do I Have to Cry for You,3:37,137.2,2003,Pop/Rock,../track/RADIO203_02A/RADIO203_02A-12.html,Promo Only - Mainstream Radio - 2003 02 Feb,12
The Androids,Do It With Madonna,3:48,115.0,2003,Rock/Pop,../track/RADIO203_06A/RADIO203_06A-10.html,Promo Only - Mainstream Radio - 2003 06 Jun,10
Ramsey Lewis,Do What You Wanna [Mr. Scruff's Soul Party Mix],5:24,108.0,2003,Electronica/Jazz,../track/VERVE____R02/VERVE____R02-08.html,Verve - Remixed 2,8
Ramsey Lewis,Do What You Wanna,2:41,115.9,2003,Jazz,../track/VERVE____U02/VERVE____U02-08.html,Verve - Unmixed 2,8
Len,Do Whatcha Wanna Do,3:03,91.8,2003,Pop,../track/RADIO203_09A/RADIO203_09A-12.html,Promo Only - Mainstream Radio - 2003 09 Sep,12
Snap!vs.Plaything,Do You See the Light [Remix 2002],4:20,139.7,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-12.html,Ministry of Sound - Annual 2003 - Disc A,12
Basement Jaxx,Do Your Thing [Jaxx Club Remix],6:35,124.9,2003,Electronica,../track/SSX______003/SSX______003-11.html,SSX 3,11
Elvis Presley,Don't Be Cruel,2:04,83.9,2003,Rock/Pop,../track/ELVISPRS_GH1/ELVISPRS_GH1-02.html,Elvis 30 #1 Hits,2
Sixpence None the Richer,Don't Dream It's Over,3:28,161.9,2003,Pop,../track/RADIO203_02A/RADIO203_02A-06.html,Promo Only - Mainstream Radio - 2003 02 Feb,6
The Animals,Don't Let Me Be Misunderstood,2:27,113.5,2003,Rock,../track/DTRANDOM_004/DTRANDOM_004-11.html,Dance Time - Random Tracks - 004,11
Fatboy Slim,Don't Let the Man Get You Down,3:16,85.0,2003,Electronica/Soundtrack,../track/SSX______003/SSX______003-01.html,SSX 3,1
Tori Amos,Don't Make Me Come to Vegas [Timo Maas House Mix],7:45,124.0,2003,Dance 2000s,../track/MCLUB203_009/MCLUB203_009-03.html,Promo Only - Mainstream Club - 2003 09 Sep,3
Nivea,Don't Mess With My Man,3:25,99.3,2003,Pop,../track/GROOVEST_009/GROOVEST_009-03.html,Groove Station 9,3
Wave,Don't Say Sarah,3:21,99.0,2003,Pop,../track/RADIO203_02A/RADIO203_02A-17.html,Promo Only - Mainstream Radio - 2003 02 Feb,17
Creed,Don't Stop Dancing,4:25,139.6,2003,Rock,../track/RADIO203_01A/RADIO203_01A-02.html,Promo Only - Mainstream Radio - 2003 01 Jan,2
Sam Roberts,Don't Walk Away Eileen,3:12,128.2,2003,Rock,../track/NOWCANDA_008/NOWCANDA_008-12.html,Now 8,12
Frankie J.,Don't Wanna Try,4:05,130.0,2003,TBD,../track/RADIO203_06A/RADIO203_06A-04.html,Promo Only - Mainstream Radio - 2003 06 Jun,4
Appleton,Don't Worry [Lucien Foort Vocal Mix],9:18,135.0,2003,Rock,../track/MCLUB203_006/MCLUB203_006-09.html,Promo Only - Mainstream Club - 2003 06 Jun,9
Appleton,Don't Worry,3:55,145.9,2003,Pop,../track/RADIO203_04A/RADIO203_04A-13.html,Promo Only - Mainstream Radio - 2003 04 Apr,13
Appleton,Don't Worry,4:44,145.9,2003,Pop,../track/WOMNSONG_007/WOMNSONG_007-07.html,Women & Songs 7,7
Elvis Presley,Don't,2:51,118.9,2003,Rock,../track/ELVISPRS_GH1/ELVISPRS_GH1-09.html,Elvis 30 #1 Hits,9
GabinFeaturingStefano Di Battista,"Doo Uap, Doo Uap, Doo Uap [Album Version]",7:20,115.0,2003,Electronica/Jazz,../track/MCLUB203_001/MCLUB203_001-01.html,Promo Only - Mainstream Club - 2003 01 Jan,1
Sandeep ChowtaFeaturingSukhwindra Singh&Sowmya Raoh,Dope the Pope,4:55,130.0,2003,Soundtrack/Blues,../track/BOOM_____ST1/BOOM_____ST1-05.html,Soundtrack - Boom,5
Moony,Dove (I'll Be Loving You),5:14,125.0,2003,Dance 2000s,../track/HOUSEESN_03B/HOUSEESN_03B-03.html,House Essentials 2003 - Disc B,3
Toby Keith,Dream Walkin',3:55,117.5,2003,Country,../track/TOBYKETH_GH1/TOBYKETH_GH1-12.html,Toby Keith - The Millennium Collection,12
CKvs.Supreme Dream Team,Dreamer [Extended Mix],6:26,146.0,2003,Dance 2000s,../track/MCLUB203_008/MCLUB203_008-10.html,Promo Only - Mainstream Club - 2003 08 Aug,10
The Thrillseekers,Dreaming of You [Svenson + Gielen Remix],3:53,139.8,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-19.html,Ministry of Sound - Annual 2003 - Disc A,19
Uncle KrackerFeaturingDobie Gray,Drift Away,3:44,152.0,2003,Rock/Pop,../track/RADIO203_03A/RADIO203_03A-07.html,Promo Only - Mainstream Radio - 2003 03 Mar,7
Alan Jackson,Drive (For Daddy Gene),4:02,125.2,2003,Country,../track/ALANJKSN_GH2/ALANJKSN_GH2-16.html,Greatest Hits Volume II,16
Luke Kelly,Dublin In The Rare Oul Times,5:26,103.0,2003,Folk,../track/IRSHDRNK_001/IRSHDRNK_001-19.html,20 Great Irish Drinking Songs - Whiskey In The Jar,19
Tarkan,Dudu,4:37,91.0,2003,Pop/World,../track/DTRANDOM_052/DTRANDOM_052-16.html,Dance Time - Random Tracks - 052,16
Lucy Woodward,Dumb Girls,4:01,153.3,2003,Pop/Rock,../track/RADIO203_03A/RADIO203_03A-03.html,Promo Only - Mainstream Radio - 2003 03 Mar,3
Perpetuous Dreamer,Dust.wav [Armin van Buuren Rising Star Remix],9:56,135.0,2003,Electronica,../track/MCLUB203_012/MCLUB203_012-06.html,Promo Only - Mainstream Club - 2003 12 Dec,6
Junior Jack,E-Samba,3:26,125.0,2003,Electronica,../track/ALLSTARS_204/ALLSTARS_204-07.html,Dance All Stars 2004,7
Junior Jack,E-Samba [David Penn Remix],7:36,125.0,2003,Dance 2000s,../track/MCLUB203_012/MCLUB203_012-01.html,Promo Only - Mainstream Club - 2003 12 Dec,1
Jim Brickman,Early Snowfall,3:06,110.2,2003,XMAS,../track/XMULTHOL_004/XMULTHOL_004-06.html,Ultimate Holiday Collection - Disc 4,6
Paul MastersonPresentsSushi,Earthshaker,3:39,139.6,2003,Electronica,../track/MINSOUND_A3A/MINSOUND_A3A-06.html,Ministry of Sound - Annual 2003 - Disc A,6
Sonora Carruseles,El Baile Del Boogaloo,4:41,161.9,2003,Latin,../track/SALSA____SZ2/SALSA____SZ2-01.html,Sizzling Salsa Volume 2,1
Fruko y sus Tesos,El Presidiaro,4:18,99.9,2003,World,../track/SALSA____SZ1/SALSA____SZ1-05.html,Sizzling Salsa Volume 1,5
Fruko y sus Tesos,El Preso,5:55,107.3,2003,World,../track/SALSA____SZ2/SALSA____SZ2-02.html,Sizzling Salsa Volume 2,2
The Latin Brothers,El Talisman,4:30,100.1,2003,Latin,../track/SALSA____SZ2/SALSA____SZ2-06.html,Sizzling Salsa Volume 2,6
State Of Bengal,Elephant Ride,6:22,130.0,2003,Electronica,../track/ROUGHGDE_ASU/ROUGHGDE_ASU-02.html,The Rough Guide To The Asian Underground,2
Drunkenmunky,Emerge,4:37,138.6,2003,Electronica,../track/HOUSEESN_03A/HOUSEESN_03A-05.html,House Essentials 2003 - Disc A,5
Fischerspooner,Emerge,4:47,147.9,2003,Dance 2000s,../track/MASSIVE__204/MASSIVE__204-18.html,Massive 2004,18
Vivian Green,Emotional Rollercoaster [Junior's Earth Anthem],10:33,130.0,2003,Dance 2000s,../track/MCLUB203_003/MCLUB203_003-05.html,Promo Only - Mainstream Club - 2003 03 Mar,5
Paul Johnson,Erotic City [M1 Remix],5:26,130.0,2003,Dance 2000s,../track/MCLUB203_008/MCLUB203_008-06.html,Promo Only - Mainstream Club - 2003 08 Aug,6
Natalie MacMaster,Eternal Friendship,4:27,89.1,2003,World,../track/NATMCMST_BLU/NATMCMST_BLU-05.html,Blueprint,5
John August,Everlasting Love,6:46,119.9,2003,Easy,../track/ALPQUIET_002/ALPQUIET_002-08.html,A Little Peace and Quiet - Disc Two,8
Natalie MacMaster,The Ewe With the Crooked Horn,5:37,127.3,2003,World,../track/NATMCMST_BLU/NATMCMST_BLU-08.html,Blueprint,8
Celine Dion,Faith [Original 3 Remix],3:41,104.0,2003,Pop,../track/RADIO203_11A/RADIO203_11A-11.html,Promo Only - Mainstream Radio - 2003 11 Nov,11
Sarah McLachlan,Fallen [Radio Mix],3:45,150.0,2003,Rock,../track/RADIO203_11A/RADIO203_11A-07.html,Promo Only - Mainstream Radio - 2003 11 Nov,7
Brad Paisley,Famous People,4:10,151.1,2003,Country,../track/BPAISLEY_MUD/BPAISLEY_MUD-07.html,Mud on the Tires,7
Above & Beyond,Far From in Love,5:39,135.0,2003,Dance 2000s,../track/HOUSEESN_03B/HOUSEESN_03B-05.html,House Essentials 2003 - Disc B,5
Above & Beyond,Far From in Love [Original Mix],6:01,138.0,2003,Electronica,../track/MCLUB203_004/MCLUB203_004-08.html,Promo Only - Mainstream Club - 2003 04 Apr,8
Brad Paisley,Farther Along,5:23,112.6,2003,Country,../track/BPAISLEY_MUD/BPAISLEY_MUD-16.html,Mud on the Tires,16
PinkFeaturingWilliam Orbit,Feel Good Time,3:42,138.3,2003,Pop,../track/RADIO203_07A/RADIO203_07A-01.html,Promo Only - Mainstream Radio - 2003 07 Jul,1
Robbie Williams,Feel,3:40,98.0,2003,Pop/Rock,../track/RADIO203_01A/RADIO203_01A-13.html,Promo Only - Mainstream Radio - 2003 01 Jan,13
Michael Buble,Fever,3:51,127.8,2003,Jazz,../track/HOTSTUFF_004/HOTSTUFF_004-03.html,Dance Time - Hot Stuff - 004,3
Michael Buble,Fever,3:52,128.3,2003,Jazz,../track/MICBUBLE_STD/MICBUBLE_STD-01.html,Michael Buble,1
Brier,Fields Of Athenry,4:11,108.2,2003,Folk/World,../track/IRSHDRNK_001/IRSHDRNK_001-17.html,20 Great Irish Drinking Songs - Whiskey In The Jar,17
Christina Aguilera,Fighter,3:44,94.4,2003,Dance 2000s,../track/MUCHDNCE_204/MUCHDNCE_204-04.html,Much Dance 2004,4
Christina Aguilera,Fighter,4:07,94.3,2003,Pop/Rock,../track/RADIO203_04A/RADIO203_04A-08.html,Promo Only - Mainstream Radio - 2003 04 Apr,8
Joe BuddenFeaturingBusta Rhymes,"Fire (Yes, Yes Y'All)",4:02,110.0,2003,Rap,../track/MUCHDNCE_204/MUCHDNCE_204-14.html,Much Dance 2004,14
